id,eng,afr,sot,nso,tsn,ssw,ven,tso,nbl,xho,zul,eng_pos_or_descriptor,eng_pos_or_descriptor_info,afr_pos_or_descriptor,afr_pos_or_descriptor_info,sot_pos_or_descriptor,sot_pos_or_descriptor_info,nso_pos_or_descriptor,nso_pos_or_descriptor_info,tsn_pos_or_descriptor,tsn_pos_or_descriptor_info,ssw_pos_or_descriptor,ssw_pos_or_descriptor_info,ven_pos_or_descriptor,ven_pos_or_descriptor_info,tso_pos_or_descriptor,tso_pos_or_descriptor_info,nbl_pos_or_descriptor,nbl_pos_or_descriptor_info,xho_pos_or_descriptor,xho_pos_or_descriptor_info,zul_pos_or_descriptor,zul_pos_or_descriptor_info
icelda_academic_data_1298,reproduction,reproduksie,tlhahiso,tšweletšo,poeletso,kukhicita kabusha,mbebo,andziso,ukukhiqiza ngobutjha,ukufanisela kanye,ukukhiqizwa kabusha,noun,"something that has been reproduced, of which a replica has been made / Reproduction of facts and scholarly views does not necessarily mean that a student understands the subject.",naamwoord,"iets wat gereproduseer is, waarvan ’n replika gemaak is / Reproduksie van feite en vakkundige sienings beteken nog nie dat ’n student die vak verstaan nie.",noun,"ntho e hlahisitsweng, eo e leng replika ya e seng e entswe / Tlhahiso ya dintlha le maikutlo a phuputso ha di bolele hore moithuti o utlwisisa thuto.",noun,"selo seo se tšweleditšwego, moo go dirilwego kopi / Tweletšo ya dintlha le dikgopolo tša thuto ga di bolele gore moithuti o kwešiša thutwana.",noun,"sengwe se se boeleditsweng, se go dirilweng se sengwe se se tshwanang le sone / Go boeletsa dintlha le dipono tsa bokanoki ga go reye gore moithuti o tlhaloganya serutwa seo.",noun,"lokutsile lokwentiwe kabusha, lokwentiwe lokufana ngako / Kukhicitwa kabusha kwemaciniso nemibono yetifundziswa akusho kutsi umfundzi uyasicondza sifundvo.",noun,"tshithu tsho bveledzwaho, tshine tshone ho itwa nyedziselo / Mbebo ya mbuno na kuvhonele kwa vhorapfunzo a a tou amba uri mutshudeni u a pfesesa thero.",noun,"xin’wana lexi nga andzisiwa, laha xifanisofana xi nga endliwa / Andziso wa timhaka na mavonelo hi ku ya hi swidyondzeki a swi hlamuseli hi mfanelo leswaku muchudeni a twisisa dyondzo.",noun,"okuthileko okwenziwe ngobutjha, okwenziwe okufanako ngako / Ukukhiqizwa kwamaqiniso nemibono yezifundiswa akutjho bonyana umfundi uyasizwisisa isifundo.",noun,"into efaniselwe kanye, leyo ikopi yayo yenziweyo / Ukufanisela kanye imiba kunye neembono zengcali akuthethi ukuba umfundi uyawuqopnda umxholo.",noun,"okuthile okukhiqizwe kabusha, okwenziwe okufana nakho / Ukukhiziwa kwabusha kwamaqiniso nemibono yezazi akusho ukuthi umfundi uqonda isihloko."
icelda_academic_data_1299,repudiate,verwerp,hana,latola/lahla/hlala,gana,-ala,hanedza,-landzula,-ala,-khanyela,phikisa,verb,to refuse to accept something / He repudiated the opinions held by churches other than his own.,werkwoord,weier om iets te aanvaar / Hy het die menings van ander Kerke as sy eie verwerp.,verb,ho hana ho amohela ntho e itseng. / O hanne maikutlo a dikereke tse ding ka ntle ho ya hae.,verb,go gana go amogela se sengwe. / O laotše dikakanyo teo di swerwego ke dikereke go na le tša gagwe.,verb,go gana go amogela sengwe. / O ne a gana megopolo e e tshwerweng ke dikereke tse dingwe ntle le ya gagwe.,verb,"kwala kwemukela intfo, kuvuma intfo letsite. / Wayala imibono yemasontfo lengafani nalona wakhe.",verb,u hana u ṱanganedza tshithu. / O hanedza mihumbulo ya vhaṅwe.,verb,ku landzula ku amukela swin'wana. / U landzurile mavonelo ya tikereke ematshan'weni ya mavonelo ya yena n'winyi.,verb,ukwala ukuvuma into. / Wale neqiniso lemibonwakhe ebanjwe masondo kunokobana anikele leyo engeyakhe.,verb,ukwala ukwamkela into. / Ukhanyele izimvo ezigcinwe ziicawe ngaphandle kweyakhe.,verb,ukwenqaba ukwamukela into ethile. / Wayiphikisa imibono eminingi amasonto anayo kodwa akazange awuphikise owesonto lakhe.
icelda_academic_data_1300,require,benodig,hloka,nyaka,tlhoka,dzinga,lila,-lava,-dinga,-funa,dinga,verb,to have need of / Five patients required surgery. / to make something necessary / Accounting 101 is required for a BCom degree. / to make something necessary / The study program in the medical sciences requires commitment from the student. / to make something necessary. / Accounting 101 is required for a BCom degree.,werkwoord,nodig hê / Vyf pasiënte het operasies benodig.,verb,ho etsa hore ntho e itseng e hlokahale / Lenaneo la thuto ho disaense tsa bongaka le hloka boitlamo ho tswa ho moithuti.,verb,go dira se sengwe go hlokega / Lenaneo la thuto ka disaenseng tša kalafo le nyaka boikgafo go tšwa go baithuti.,verb,go dira gore sengwe se tlhokege / Thulaganyo ya go ithuta mo saenseng ya bongaka e tlhoka gore moithuti a bo a ikemiseditse.,verb,kuba nesidzingo salokutsite. / Tigulane letisihlanu betidzinga kuhlindvwa.,verb,u tea u wana. / Vhalwadze vhaṱanu vha lila nyaro.,noun / verb,ku va ni xidingo xa. / Vavabyi vanharhu va lavile ku endliwa vuhandzuri.,verb,ukuba nesidingo sento. / Iingulani ezihlanu zidinga ukuyokuhlinzwa.,verb,ukwenza into ifuneke. / I-Accounting 101 iyafuneka malunga nesidanga se-BCom.,verb,ukuba nesimo sokufuneka. / Iziguli ezinhlanu ebezidinga ukuhlinzwa.
icelda_academic_data_1301,required,vereis,hlokahalang,nyakegago,tlhokega,lokudzingekako,ṱoḓeaho,-laveka,kuyadingeka,funekayo,dingekayo,adjective,which is necessary / The student does not meet the required mark to pass his exam.,byvoeglike naamwoord,wat nodig is / Die student behaal nie die vereiste punt om sy eksamen te slaag nie.,adjective,ntho e hlokahalang / Moithuti ha a fihlelle letshwao le hlokahalang hore a pase tlhahlobo ya hae.,adjective,yeo e hlokegago / Moithuti ga a fihlilele moputso wo o nyakegago go tšwelela molekong.,adjective,se se tlhokegang / Moithuti ga a fitlhelele maduo a a tlhokegang go falola tlhatlhobo eno.,adjective,loko lokudzingekile / Umfundzi akahlangabetani nelimaki lelidzingekako kuphasa luhlelo lwakhe.,adjective,zwi re zwa ndeme / Mutshudeni ha swikeleli maraga dzi ṱoḓeaho u itela u phasa mulingo wawe.,adjective,lexi lavekaka / Muchudeni a nga fikeleli maraka leyi lavekaka ku pasa xikambelo.,adjective,okudingekako / Umfundi akahlangabezani nemaki edingekayo ukuze aphumelele esivivinyweni sakhe.,adjective,leyo ifunekayo / Umfundi akahlangabezani nenqaku elifunekayo ukuphumelela uviwo lakhe.,adjective,okudingekayo / Umfundi akahlangabezani namaphuzu adingekayo wokuphumelela esivivinyweni sakhe.
icelda_academic_data_1302,requirement,vereiste,tlhokeho,senyakwa,patlafalo,sidzingo,ṱhoḓea,xidingo,imfuneko,imfuneko,imfuneko,noun,a compulsary or necessary condition / Fitness is a requirement for fitness instructors. / a necessary qualification / Fitness is a requirement for entry as a fitness instructor.,naamwoord,iets wat verpligtend of noodsaaklik is / Fiksheid is ’n vereiste vir fiksheidsinstrukteurs.,noun,boemo boo e leng tlameho kapa bo hlokahalang / Mmele o shahlileng ke tlhokeho bakeng sa barupelli ba mmele o shahlileng.,noun,dithuto tša maleba / Maphelo ke senyakwa sa go tsena bjalo ka mohlahi wa maphelo.,noun,boemo jo bo patelesegang kgotsa jo bo tlhokegang / Go itekanela ke patlafalo fa o batla go nna mokatisi wa tsa itekanelo.,noun,simo lesiphocelelako noma lesidzingekako / Kufaneleka kusidzingo yebafundzisi betemphilo.,noun,nyimele ya khombekhombe kana ya ndeme / U khwaṱha ha muvhili ndi ṱhoḓea ya vhagudisi vha nyonyoloso.,noun,xiyimo xo boha kumbe fanela / Xidingo i xilaveko xa vulungheki bya valeteri.,noun,iziqu ezidingekayo / Ukufaneleka kuyimfuneko yokungena njengomqeqeshi wokuzivocavoca umzimba.,noun,umqathango onyanzelekileyo okanye oyimfuneko / Ukulolongeka yimfuneko kubalolongi.,noun,isimo esiyimfuneko noma esidingekayo / Ukulolonga umzimba imfuneko edingekayo yabaqondisi bokulolonga umzimba.
icelda_academic_data_1303,research,navors,batlisisa,nyakišišo,batlisisa,cwaninga,risetsha/ṱoḓisisa,lavisisa,-rhubhulula,-phanda,cwaninga,noun / verb,"a careful study to discover new facts / All lecturers must do research, as well as teach. / a careful study to discover new facts / teach. / a careful study to discover new facts. / All lecturers must do research, as well as teach. / careful investigation that discovers new facts or proves hypotheses, reviews existing conclusions, or finds practical application for theories / The research that the doctoral student is currently doing will help to intercept plastic bottles at estuaries before they end up in the sea. / facts / developments in their field of study. / to conduct a careful study to discover new facts / I am researching the life cycle of the blue whale. / to conduct a careful study to discover new facts / University lecturers are expected to research new developments in their field of study.",naamwoord / werkwoord,’n noukeurige studie onderneem om nuwe feite te ontdek / Daar word van universiteitsdosente verwag om nuwe ontwikkelinge in hul vakgebied na te vors.,noun / verb,ho etsa phuputso e hlokolotsi ho fumana dintlha tse ntjha / Dilektjhara tsa yunivesithi di lebeletswe ho batlisisa dintshetsopele tse ntjha lekaleng la bona la thuto.,noun / verb,"nyakišišo ya tlhoko yeo e utollago dintlha go kgonthiša haephothesese, ditshekatsheko tšeo difetago diphetho, goba hwetša tirišo y annete ya diteori. / Nyakišišo yeo moithuti wa bongaka a e dirago gonabjale e tla thuša go emiša mabotlelo a plastiki leribeng pele a felela ka lewatle.",noun / verb,tse disha / batlisise ka ditsela tse disha mo thutong ya bone.,noun / verb,kwenta sifundvo lesicophelelako kute utfole emaciniso lamasha. / Ngicwaningo ngemjikeleto wemphilo yemkhomo loluhlata sasibhakabhaka.,noun / verb,u ita ngudo nga vhuronwane ya u wana zwiṱalusi zwiswa. / Ndi khou risetsha nga vhutshilo ha khovhevhimbi ya lutombo.,noun / verb,ku letela dyondzo hi vukheta ku kuma timhaka letintshwa / Valeteri va yunivhesiti va languteriwa ku lavisisa maendlelo lamantshwa eka xiyenge xa vona xa dyondzo.,noun / verb,ukwenza iphenyo ngokuyelela okukhulu ukobana kutholakale amaphuzu amatjha. / Ngirhubhulula ngomzombe womkhomo ohlaza okwesibhakabhaka.,noun / verb,ukuqhuba uphononongo ngononophelo ukubhaqa iinyaniso ezintsha. / Ndiphanda ngomjikelo wobomi bomnenga oblowu.,noun / verb,ukuqhuba ucwaningo olubanzi ukuze uthole ulwazi olusha / Abafundisi baseNyuvesi balindeleke ukuthi bacwaninge ulwazi olusha emkhakheni wesifundo sabo.
icelda_academic_data_1304,researched,nagevors,batlisitsweng,nyakišišitšwego,batlisisitsweng,kucwaningiwe,ṱoḓisiswa,-lavisisiwa,kucwaningwe,ephandiweyo,kucwaningiwe,adjective,"investigated systematically / Fortunately, the researched problem was solved.",byvoeglike naamwoord,sistematies ondersoek; produk van navorsing / Die nagevorsde probleem is gelukkig opgelos.,adjective,"e fupuditsweng ka hloko / Ka lehlohonolo, bothata bo batlisitsweng bo rarolotswe.",adjective,"nyakišišitšwego go felela / Ka mahlatse, bothata bjo bo nyakišišiwego bo rarollotšwe.",adjective,"tlhatlhobisitswe ka thulaganyo / Ka lesego, bothata jo go neng go batlisisiwa ka jone bo rarabolotswe.",adjective,"kuphenywe ngalokuhlelekile / Ngenhlanhla, inkinga lecwaningiwe yacatululwa.",adjective,"u senguluswa lwa sisiṱemethiki / Mashudumavhuya, thaidzo yo ṱoḓisiswaho yo tandululwa.",adjective,"ku lavisisa hi endlelo / Hi ku kateka, xiphiqo lexi lavisisiweke xi ololoxiwile.",adjective,"kuphenywe ngokuhlelekile / Ngetjhudu, umraro ecwaningwe yararululwa.",adjective,"ephandwe kakuhle / Ngethamsanqa, ingxaki ephandiweyo isonjululwe.",adjective,"kucwaningwe ngendlela ehlelekile / Ngenhlanhla, inkinga ecwaningiwe yaxazululwa."
icelda_academic_data_1305,reservoir,reservoir,sesiu,mothamo,reseboa/bodutelo,silulu,tshikofulu,thangi,isimumathi,ichibi,idamu,noun,a large supply or collection of something / The Internet is a reservoir of information.,naamwoord,’n groot voorraad of versameling van iets. / Die internet is ’n reservoir van inligting.,noun,phepelo e kgolo kapa pokello ya ntho e itseng. / Inthanete ke sesiu sa dintlha tsa tsebo.,noun,neo e kgolo goba kgoboketšo ya se sengwe. / Inthanete ke mothamo wa tshedimošo.,noun,tlamelo e kgolo kgotsa kgobokanyo ya sengwe. / Inthanete ke reseboa ya tshedimosetso.,noun,ligcogco lalokutsite. / I-inthanethi silulu selwatiso.,noun,tshiko tshihulwane tsha tshithu. / Inthanete ndi tshikofulu tsha mafhungomatsivhudzi.,noun,mphamelo lowukulu kumbe nhlengeleto wa swin'wana. / Inthanete i thangi ra vuxokoxoko.,noun,into ekulu edlulisako nanyana ibuthelelo lento. / I-inthanede isimumathi selwazi.,noun,umxhesho omkhulu okanye ingqokelela yento. / I-inthanethi nguvimba wolwazi.,noun,ukunikezwa into ethile enkulu noma eyiqoqo elibuthelwe ndawonye. / I-Inthanethi iyidamu lolwazi.
icelda_academic_data_1306,reside,woon,phela,dula/aga,nna/dula,hlala,dzula,-tshama,-hlala,-hlala,hlala,verb,to live at (in) / It has become a trend for adult children to reside with their parents until they are into their thirties. / to live at (in) / reside with their parents until they are into their thirties.,werkwoord,tuis wees / Dit het ’n neiging geword dat volwassenes tot in hulle dertigs nog by hul ouers woon.,verb,ho phela. / baholo ba phele hammoho le batswadi ba bona ho fihlela ba fihla dilemo tsa mashome a mararo.,verb,go dula le. / Go thomile go ba setlwaedi gore bana ba bagolo ba dule le batswadi ba bona go fihlela ba le mo mengwageng ya bomasometharo.,verb,go nna mo lefelong lengwe. / E setse e nna tlwaelo ya gore bana ba bagolwane ba nna le batsadi ba bone go fitlhela ba tsena mo dingwageng tsa bomasomeamararo.,verb,kuhla. / Skuyintfo leyetayelekile kutsi bantfwana bahlale nebatali babo bate babe neminyaka yekubdzala lelapha kulengemashumi lamatsatfu.,verb,u dzula fhethu. / Yo no vha nḓowelo ya vhana vho no aluwaho ya u dzula na vhabebi u swikela vho no vha na miṅwaha ya furaru.,verb,ku tshama kona. / ni vatswari va vona ku kondza va fika eka malembe ya va30 ya ku velekiwa ka vona.,verb,ukuhlala endaweni. / nababelethi babo bekufike lapha nabaneminyaka ematjhumi amathathu.,verb,ukuhlala. / Kujike kwaba yinkqubo ukuba abantwana abadala bahlale nabazali babo bade babe kwiminyaka yabo yamashumi amathathu.,verb,ukuzinza. / Sekuwumkhuba osuthanda ukwanda manje ukuthi abantwana asebekhulile bahlale nabazali babo kuze kuba baba neminyaka yobudala esemashumini amathathu.
icelda_academic_data_1307,resident,inwonend,moahi,modudi,moagi,kuhlala,mudzulapo,-muaki,-hlalako,elingumhlali,umhlali,adj / adjective / noun,living or working in a place / Residents have been asked to keep calm and not to take the law into their own hands. / someone who lives or works in a place / He is a resident of Cameroon. / who lives or works in a place. / His life changed when he became resident artist at the centre.,byvoeglike naamwoord / naamwoord,wat in ’n plek woon of werk. / Sy lewe het verander toe hy inwonende kunstenaar by die sentrum geword het.,adj / adjective / noun,motho ya dulang kapa ya sebetsang sebakeng se itseng. / Bophelo ba hae bo ile ba fetoha ha ba fetoha setsebi sa bonono sa moahi setsing.,adj / adjective / noun,yo a dulago goba go šona lefelong / Bopheo bja gage bo fetogile ge eba rabokgabo wa modudi mo gare.,adj / adjective / noun,yo o nnang kgotsa yo o dirang mo lefelong lengwe / Botshelo jwa gagwe bo ne jwa fetoga fa a ya go nna motaki wa moagi mo lefelong leno.,adj / adjective / noun,kuhlala noma kusebenta endzaweni. / Bahlali bacelwe kutsi behlise umoya nekutsi futsi bangaggtitsatseli umtsetfo bawufake etandleni tabo.,adj / adjective / noun,ane a dzula kana u shuma fhethu / Vhutshilo hawe ho shanduka musi a tshi vha mutsila wapo sentharani.,adj / adjective / noun,loyi a tshamaka kumbe tirhaka eka ndhawu. / Vutomi bya yena byi cincile loko a va muaki wa mutshila eka senthara.,adj / adjective / noun,ukuhlala nanyana ukusebenza endaweni. / Izakhamuzi zikhonjelwe ukobana zithule zingathomi zizithathele umthetho ezandleni zabo.,adj / adjective / noun,ohlala okanye ophangela kwindawo / Ubomi bakhe batshintsha akuba ligcisa elingumhlali kwiziko.,adj / adjective / noun,lona umuntu ohlala noma osebenza endaweni ethile. / Lowo ungumhlali wasezweni laseCameroon.
icelda_academic_data_1308,residue,oorskot,masalla,mašaledi,masalela,insalela,masalela,masalela,isalela,intsalela,imali engakuwe,noun,"the part of money or property that remains after all the debts have been paid / The residue of the estate was divided among the heirs. / what is left behind after the main part has been taken away / He found that the concentration of the microscopic particles was too low, and that one would have expected more residue on their hands if shots had been fired. / what is left behind after the main part has been taken away / The residue or 'cake' left after expression of the oil is apparently nutritious and can be used for feeding animals. / what is left behind after the main part has been taken away / expression of the oil is apparently nutritious and can be used for feeding animals.",naamwoord,die deel van geld of eiendom wat oorbly nadat al die skuld betaal is / Die oorskot van die boedel is onder die erfgename verdeel.,noun,"ho salang kamora hore dikarolo tse ka sehlooho di nkuwe / O fumane hore bongata ba dikarolwana tse maekroskopiki bot lase haholo, mme motho o ne a ka labella hore ho be le masalla a eketsehileng matsohong a bona haeba dikulo di ile tsa thuntshwa.",noun,"seo se tlogetšwego morago ka morago ga ge karolo ye kgolo tlošitšwe / O hweditše gore šedi ya ditsekana tša maekroskoupo di fase kudu, gomme yola o letetše mašaledi a mantši ka diatleng tša bona ge dithunya di thuntšhwa.",noun,se se salang morago ga go se na go tsaya karolo e kgolo. / Masalela kgotsa 'kuku' e e salang morago ga ntsho ya oli go bonala a na le dikotla mme a ka kgona go dirisetswa otla diphologolo.,noun,"incenye yemali noma imphahla lesele ngemuva sekukhokhelwe tonkhe tikweleti. / Tinsalela temphahla, lifa tahlukaniselwa tonkhe tindlalifa.",noun,tshipiḓa tsha masheleni kana ndaka tshi no sala musi zwikolodo zwo no badelwa. / Masalela a ndakamavu o kovhelwa vhaḽaifa.,noun,leswi saleke endzhaku ka loko xiphemunkulu xi tekiwile. / Masalela kumbe 'khekhe' leri saleke endzhaku ko kamulutiwa ka oyili hi leswi lavaka ku va swakudya leswi akaka miri naswona swi nga ha tirhisiwa ku phamela swifuwo.,noun,ingcenye yemali nanyana ipahla eseleko ngemva kobana zoke iinkolodo sezibhadelwe. / Isalela ye-isteyidi yahlukaniswa hlangana nazo zoke iindlalifa.,noun,into ebe ishiyekile emva kokuba inxenye enkulu ithathiwe. / Intsalela okanye ‘ikeyiki’ eshiywe emva kokuxelwa kokuba ioli inesondlo yaye ingasetyenziswa ukondla iinyamakazi.,noun,ingxenye yemali noma yempahla esalayo ngemuva kokuba sekukhokhwe izikweletu. / Imali eyasala kwabiwa ifa lomufi yabe isinikezwa izindlalifa.
