id,eng,afr,zul,xho,ssw,nbl,tsn,nso,sot,ven,tso,eng_pos_or_descriptor,eng_pos_or_descriptor_info,afr_pos_or_descriptor,afr_pos_or_descriptor_info,zul_pos_or_descriptor,zul_pos_or_descriptor_info,xho_pos_or_descriptor,xho_pos_or_descriptor_info,ssw_pos_or_descriptor,ssw_pos_or_descriptor_info,nbl_pos_or_descriptor,nbl_pos_or_descriptor_info,tsn_pos_or_descriptor,tsn_pos_or_descriptor_info,nso_pos_or_descriptor,nso_pos_or_descriptor_info,sot_pos_or_descriptor,sot_pos_or_descriptor_info,ven_pos_or_descriptor,ven_pos_or_descriptor_info,tso_pos_or_descriptor,tso_pos_or_descriptor_info
dsac_multilingual_mathematics_dictionary_r_to_6_233,decimal comma,desimale komma / desimaalkomma,ukhefana weqhezu lokweshumi,ikoma,likhefu ledesimali,ikhoma yedesimali,phegelwanasomeng,fegelwanatesimale,feelwane ya desimale,khomadesimala / khomatshifumi,hefemulo wa xikhume / hefemulo wa xidesimali,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_234,decimal format,desimale formaat / desimaalformaat,isakhiwo seqhezu lokweshumi,ubhalo ngedesimali,simo sedesimali,isakhiwo sedesimali,thulaganyosomeng,sebopegotesimale,mokgwa wa desimale,tshivhumbeo tsha desimala / tshidesimala / fomethe ya desimala,xivumbeko xa xidesimali / xivumbeko xa xikhume,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_235,decimal fraction,desimale breuk / desimaalbreuk,iqhezu lokweshumi,iqhezu ledesimali / iqhekeza ledesimali,lucetu lwedesimali,icezu ledesimali,palophatlosomeng,palophatlotesimale,sekoto sa desimale,tshipiḓa tsha tshifumi / tshidesimala / furakisheni ya desimala,xiphemu xa xikhume / xiphemu xa xidesimali,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_236,decimal notation,desimale notasie / desimaalnotasie,ukubhala ngeqhezu lokweshumi,ubhalo-manani ngedesimali,indlela yekubhala ngedesimali / indlelakubhala,inotheyitjhini yedesimali,mokwalopalosomeng,mongwalopalotesimale,mongolo wa desimale,kuṅwalele kwa tshifumi / kuṅwalele kwa desimala / nothesheni ya desimala,nxaxameto wa xikhume,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_237,decimal number,desimale getal / desimaalgetal,inombolo yeqhezu lokweshumi,inani eliyidesimali,inombolo yesidemali,inomboro yedesimali,palosomeng,nomorotesimale / palotesimale,palo ya desimale,nomborotshifumi / nomborotshidesimala / mbalo ya desimala / nomboro ya desimala,nomboro ya xidesimali,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_238,decimal point,desimale punt / desimaalpunt,ichashazi leqhezu lokweshumi,ichaphaza ledesimali,licashati ledesimali,icatjhaza ledesimali,khutlosomeng,khutlotesimale,kgutlo ya desimale,tshiga-tshifumi / tshiga desimala,hiko ya xidesimali,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_239,decimal sign,desimale teken / desimaalteken,uphawu lweqhezu lokweshumi,uphawu lwedesimali,luphawu lwedesimali,itshwayo ledesimali,letshwaosomeng,leswaotesimale,letshwao la desimale,luswayo tshifumi / luswayo desimala / tshiga tsha desimala,mfungo wa xidesimali,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_240,decimal system,desimale stelsel / desimaalstelsel,uhlelo lokubala ngeqhezu lokweshumi,indlela yokubala ngokwedesimali / indlela yokubala kwesishumi,indlela yesidesimali / sidesimali,irherho ledesimali,thulaganyosomeng,mokgwatesimalee,mokgwa wa desimale / hlohlomelo ya desimale,sisiṱeme tshifumi / sisiṱeme ya desimala,sisiteme ya xidesimali,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_241,decrease,afneem / daal,nciphisa / yehlisa,nciphisa / cutha,nciphisa / ehlisa,phungula,fokotsa,fokotša,fokotsa,fhungudza,hunguta,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_242,deduct,aftrek,susa / cozula,thabatha,susa / khipha,khupha / dosa,ntsha,ntšha,tlosa,-ṱusa / -bvisa,susa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_243,degree,graad,uphawu lokukala izinga lokushisa,iqondo,lizingakushisa,idigri,dikerii,kgato / grata / kelophišo / seelaphišo,kgato,digirii,mpimo-xiyimo,symbol °,temperature,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_244,degree,graad,uphawu lokukala igumbi,idigri / umlinganiselo we-engile,idigri,idigri,dikerii,kgato / kelontlha / seelakhutlo,kgato,digirii,digiri ya engele,symbol °,angles,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_245,delete / erase,skrap / uitwis,cisha / sula,cima / susa,cima / cisha,sula,phimola,phumola / tloša,phumula / hlakola,bvisa / raba / phumula / -thutha,chukucha / sula,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_246,denominator / divisor,noemer / deler,inombolophansi eqhezwini,inani / idinomineyitha,nombolophasi / nambaphansi,idinomineyitha / isehlukanisi / inomboro engaphasi komuda,lerei,selekanyo / searodi / seripaganyi / sekgaoganyi,searodi,dinomineitha / khovhi / mbalofhasi / mbalotshifhasi,nhlayo-hansi / dinominetara,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_247,deposit,deposito,imali elondoloziwe,faka / valela imali,idiphozi / sibambiso,isibambiso,letlotlo,tipositi / tšheletepolokwa,diphositi,dibositi / mbulungo,diphoziti,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_248,depth,diepte,ukujula,ubunzulu,kujula / kushona,ukutjhinga,boteng,botebo,botebo,vhudzivha / vhungolo,vuento / byento,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_249,descend,daal / afdaal,ehla,ukuhla,ehla,ehla,fologela,theoga,theoha,-tsitsa,rhelela,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_250,descending order,dalende orde,ukuhlela ngendlela eyehlayo,ucwangciso ngokobuncinci / ucwangciso ngokuhla,ngendlela leyehlako,irhemo lokwehla,thulaganyo phologelo,tatelanotheoga,tlhahlamano e theohang,thevhekano ya u tsitsa,hi ku rhelela,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_251,describe,beskryf,chaza,cacisa / chaza,chaza,hlathulula / chaza,tlhalosa,hlaloša / laodiša,hlalosa,-buletshedza,hlamusela,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_252,description,beskrywing,incazelo,ingcaciso,inchazelo,ihlathululo / ichazo,tlhaloso,tlhalošo / taodišo,tlhaloso,mbuletshedzo,nhlamuselo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_253,determine,bepaal,nquma,qinisekisa,tfola / kucinisekisa,qinisekisa / thola,tlhomamisa,laetša / bontšha / kgonthišiša,fumana,-ta / -wana,kuma,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_254,diagonal,diagonaal,inhlanganisamachopho,umxweso / ukuxwesa / idayagonali,-vundlako / -vundlile / bhukula,-ligege / -butjhigama,tshekaganyo,taekonale / rapamego,ho tshekalla,mubuḓakhuḓa / daigonaḽa,xihingakanya,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_255,diagram,diagram,umdwebo,umzobo / idayagramu,umdvwebo / idayagramu,umfanekiso,tlhagiso,seswantšho / taekramo,daekeramo,nyolo / daigiramu,xifaniso / dayagiramu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_256,diagrammatic presentation,diagrammatiese voorstelling,ukuhlaziya ngomdwebo / ukukhombisa ngomdwebo,ukubonisa ngomzobo,setfulomdvwebo,isethulo esifanekisako,tlhagisotshwantsho,tlhagišotshwantšhwa / tlhagišo ya taekramo,tshebediso ya daekeramo,tsumbedza nyolo,vumpfampfarhuti,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_257,diameter,middellyn / diameter,inkabamudwa,isinqumla-sangqa esizikithini / idayamitha,idayamitha,idayamitha,molagare,molagare / taemetha,daemetha,phandakati / dayamitha / daimitha,xikarhi / dayamitara,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_258,diamond,diamant,ucija,idayimani,idayimane,idayimani,taemane,taamane / taemane,taemane,musendo,dayimana,,figure,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_259,diamond-shaped,diamantvormig,okusacija,emile budayimani,-sadayimane / simodayimane,ijamo elisadayimani,popegotaemane,setaamane / setaemane,sebopeho sa taemane,tshivhumbeo tsha musendo,xidayimana,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_260,differ,verskil,ehluka,ahluka,hluka,hluka,farologana,fapana,fapafapana,-fhambana,hambana,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_261,difference,verskil,umehluko,umahluko,umehluko,umehluko,pharologano,phapano,phapang,phambano,ku hambana,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_262,differential,differensiaal,umehluko,ezahlukileyo / umahluko ngokobume,umehluko,umehluko,pharologantsho,palophapano,phapano,phambano,mahambanelo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_263,differentiate,differensieer,ehlukanisa,ahlula,hlukanisa,hlukanisa,farologanya,fapantšha / laetša phapano / kgethologanya,fapanya,fhambanyisa / fhambanya,hambanisa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_264,different way,ander manier / ander wyse,indlela ehlukile,uhlobo / indlela eyahlukileyo,indlela leyehlukile,indlela ehlukileko,mokgwa o o fapaaneng,tsela ya go fapafapana,tsela e fapaneng,nḓila yo fhambanaho,ndlela yin’wana,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_265,digit / figure,syfer,inombolo / idijithi,umvo / inani elinye elizimeleyo,luhlavunombolo / idijithi,idijithi / inomboro,palo,mono / palotee,palo,figara / didzhithi / dungo,nomboro-n’we / digiti / nomboro / figara,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_266,digital clock,syferhorlosie / digitale horlosie,iwashi,iwotshi engenasiba,liwashitinombolo / cwabicwabi / liwashilemadijithi,iwatjhi enamadijithi / iwatjhi enenomboro,tshupanako palo,sešupanakopanyapanya,watjhe e se nang manaka,watshi ya didzhithala / watshi ya didzhiti,xikomba-nkarhi-nomboro-n’we / xikomba-nkarhi xa xidigiti,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_267,digital time,digitale tyd,isikhathi sosuku,ixesha ngokweeyure zosuku,sikhatsi semadijithi,isikhathi esibudijithi,nakopalo,tšhupanakopanyapanya / tšhupanakomono,nako ya dinomoro,tshifhinga tsha didzhiti,nkarhi wa xidigiti,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_268,dimension,afmeting,ubungako,ubungakanani bento / umlinganiselo,bungako,ubungako,tekani,bogolo / tekanyo / bokaalo,mahlakore,muelo,mpimo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_269,direction,rigting,inkombandlela,umkhomba-ndlela / isalathiso-ndlela,inkhombandlela / indlela,inqopho / ikhombatjhuba,ntlha,tebanyo,nqa,sia / buḓo,tlhelo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_270,discount,afslag,isaphulelo,isaphulelo,sephulelo,isaphulelo / isiphungulelo,phokotso,phokoletšo / theolelo,theolelo,disikhauthu / phungudzelo / phungudzo / luafhulelo,ntshovo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_271,discuss,bespreek,xoxa,xoxa,coca / cocisana / khuluma / khulumisana / cocisa,khulumisana / cocisana,buisana,laodiša / boledišana / ahlaahla,tshohla / qoqa,rera,kanela / paluxa / andlala,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_272,display,vertoon,bonisa,bonisa / beka ekuhleni,endlala / bukisa / bonisa,ukubonisa / ukutjengisa,bontsha,bontšha / laetša,pepesa,-ṱana,kombelela,verb,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_273,display window / display area,vertoonvenster,isibuko somshini wokubala,indawo yokubonisa amanani / ifesitilana yokubonisa,lifasitelo lekubonisa,indawo yokubonisa / indawo yokutjengisa,lefelopontsho,skrini sa lefasetere / lefelo la pontšho,festere ya ho pepesa,vhuṱanelo,fasitere ra nkombiso / ndhawu yo kombisa,,calculator,tjie,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_274,distance,afstand,ibanga,umgama,libanga / lukhalo,ibanga,sekgala,bokgole / monabo / sebakana / sekgoba,bohole,vhukule / tshikhala,mpfhuka,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_275,distance around,afstand rondom,umjikelezo,umgama ojikeleze,libanga lemjikeleto,ibanga elizombelezako,sekgalatikologo,bokgole / monabo go dikologa / monabo go rarela,sebakana ho potoloha,tshikhala tsha henefho / tshikhala u mona na,mpfhuka wa kwalomu ka,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_276,distributive property,distributiewe eienskap,ukuhlukanisa ngamaqoqo,umthetho wokwaba,umtsetfo wekuhlakata / luphawucocoma,ihlelo elabiweko,pharologantsho-kgaoganyi,mokgwa wa tlhophopalelontšhi / molawana wa go tlhopholla palelontšhi,molawana wa distributhifi,mulayo wa phaḓaladzo,mahlanganiselo yo longoloxa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_277,divide / give the quotient of,deel,hlukanisa / caza,yahlula,susa ngekuphindzelela,hlukanisa,arola,efa palokarolwa,arola,kovha / ṋeani khovhelo yaTshivenḓa kovhani,avanyisa / nyika nhlamulo-avanyiso ya,symbol ÷ / verb,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_278,dividend,deeltal,isahlukaniswa,isahlulo / inani elahlulwayo,inombolo lesahlukaniswa / sahlukaniswa,isehlukaniswa,karolwa,palokarolwa / searolwa / sekgaoganywa / seripaganywa,searolwa,kovhiwa / kohwa,xiavanyisiwa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_279,divisible,deelbaar,nokwahlukaniseka,elahlulekayo,-hlukanisekako,hlukanisekako,arolega,arolega / ripaganyega,aroleha,kovheaho,avanyisekaka,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_280,division / repeated subtraction,verdeling / deling,ukwahlukanisa,ulwahlulo / uthabatho oluphindaphindiweyo lwenani elinye,kukhipha lokuphindziwe,ukuhlukanisa,karolo,ntšhopoeletšo / tlošopoeletšo / karolo,ho arola,u kovha / mukovho,ku avanyisa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_281,division calculation,deelberekening / deelsom,isibalo sokwahlukanisa,ubalo ngokwahlulahlula,sibalo sekuhlukanisa,ukubalisisa kokuhlukanisa,palelokarolo,palelokarolo,tshebetso ya ho arola,mukovho wa murekanyo / mukovho wa u shuma mbalo,nkhakhuleto wo avanyisa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_282,division sign,deelteken,uphawu lokwehlukanisa,uphawu lokwahlulahlula,luphawu lwekuhlukanisa,itshwayo lokwahlukanisa,letshwaokarolo,leswaokarolo,letshwao la ho arola,tshiga tsha u kovha / tshikovhi,mfungo wo avanyisa,÷,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_283,division skill,deelvaardigheid,ikhono lokwehlukanisa,ubuchule bokwahlula / isakhono sokwahlulahlula,buciko bekuhlukanisa / likhono lekuhlukanisa,ikghono lokwahlukanisa,bokgonikarolo,bokgoni bja go arola,bokgoni ba ho arola,vhutsila ha u kovha / vhukoni ha u kovha,xikili xo avanyisa / vutshila byo avanyisa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_284,divisor,deler,isahlukanisi,umahluli,sehlukanisi / inombolo lesehlukanisi,isehlukanisi,karodi,palokarodi / paloseripaganyi / palosekgaoganyi,searodi,khovhi,xiavanyisi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_285,dot,stippel / punt,ichashazi / ungqi,ichaphaza,licashati,icaphazi,kolwana / kwaba,khutlo,letheba,zwidotho / zwithoma-thoma / tshithoma,doto,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_286,dotted line,stippellyn,umudwa wamachashazi,umgca ongamachaphaza,umugca longemacashati,umuda wamacaphazi,molakolwana,mothalokhutlo / mothalodiripana,mola wa matheba,mutalo zwithoma,layeni ya tidoto,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_287,double,dubbel,okuphindwe kabili,ephindaphindwe kabini,-phindziwe,-kabili,sebedi,bobedi / gabedi,habedi,nga zwivhili / kavhili,vumbirhi / hi kambirhi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_288,doubling,verdubbeling,ukuphinda kabili,ukuphinda-phinda kabini,phindza,ukubuyelela kabili,oketsa gabedi,pedifatša,pheta,u inga nga zwivhili / ita kavhili,mbirhihata,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_289,down,ondertoe / af,phansi,phantsi,phasi,-phasi,tlase,fase,fatshe / tlase,fhasi / u ya fhasi,hansi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_290,downwards,afwaarts / ondertoe,ngokwehla,ukiya phantsi / ezantsi,kuya phasi,-ehlelako,kelotlase,go ya fase,ho ya tlase / ho ya fatshe,nga fhasi / ela fhasi,ku ya hansi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_291,draw,trek / teken,dweba,krwela / zoba,dvweba,thala / gwala,thala / rala / tshwantsha,thala,thala,u ola,dirowa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_292,duration,duur,ubungako besikhathi,ubungakanani bexesha,sikhatsi / budzesikhatsi,ubude besikhathi,sebaka / paka,paka / lebaka,bolelele,tshifhinga / tshikhala,nkarhi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_293,each,elke / elkeen,ngakunye,nganye / inye,loko naloko,omunye nomunye / enye nenye,-ngwe le -ngwe,nngwe le nngwe,kang,tshithihi tshithihi / -ṅwe,xin’we-xin’we,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_294,earn,verdien,hlomula / zuza,fumana,hola / zuza,rhola,amogela,go lebogišwa / go tlotlwa,una,-hola / vhuelwa,hola,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_295,easy,maklik,lula,lula,lula,lula,bonolo,boleta / bonolo,bonolo,-sa konḓa / leluwa,olova,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_296,edge / border,kant / rand,unqenqema / unqenqemandilingi,isiphetho / umgqameko / umphandle / iperimitha,umkhawulo wemngcengcema,iqadi / umqoqo / umphetho,molelwane / losi,morumo,pherimetha,lumeme / magumo a tshitendeledzi / lukombo,makumu / ndzilakano / ndzelekano,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_297,eight,agt,isishiyagalombili,isibhozo,siphohlongo / sishiyagalombili,ubunane,robedi,seswai / robedi,robedi,malo,nhungu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_298,eighth,agste / agtste,iqhezu lokwesishiyagalombili,isinye esibhozweni,kwesishiyagalombili,kobunane,borobedi,boseswai,-borobedi,tsha malo,vunhungu,,fraction,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_299,element,element,ilungu,ilungu,lilunga,ilunga,elemente / karolo,elemente / setho,elemente,eḽementhe / muraḓo,elemente / xirho / xiphemu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_300,ellipse,ellips,umbhoxo / isiyingi esisaqanda,umbhoxo / ukumila mbhoxo,umphontjolozi / umpholonja,ijamo elisaqanda,tshekeletsa-metopo,selee / sekalee,motopo,mutengebande,xitandza,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_301,ellipsoid,ellipsoïed,okusambhoxo,embhoxo,salicandza / sampontjolozi / sampholonja / i-eliphusoyidi,-saqanda / -buqanda,-e e motopo,popegolee,e motopo,eḽipisoidi,vutandza,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_302,empty,leeg,ngenalutho,engenanto,-ngenalutfo / -te lutfo,-nganalitho / -dududu / -ze,lolea,senago selo,-lephaka / -lelea,-si na tshithu / pumu,hava,adjective,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_303,empty,ledig / leegmaak,thulula / khipha,khupha,tfulula,kghuthula / phalaza / thulula,lolea,kgothola / tšholla / ntšha,tsholla / qhala / kgokgotha,-shulula,halata / chulula,verb,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_304,enable,in staat stel,siza / gunyaza,yenza akwazi / yenza abe nakho,enta kusebente / nika emandla / gunyata,kghonisa,kgontsha,kgontšha,ho neha bokgoni,-konisa,pfuneta,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_305,encounter,teëkom / teenkom,hlangabezana / nqwamana,hlangana / dibana / qubisana / fumana,hlangabetana,hlangana,kwelano / rakana,welana / thulana / kopana,teana / kopana,ṱangana na,hlangana,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_306,encourage,aanmoedig / aanspoor,khuthaza / gqugquzela,khuthaza,gcugcutela / khutsata,khuthaza,rotloetsa,hlohleletša / go tutuetša / kgothaletša,kgothaletsa,ṱuṱuwedza,kucetela / khutaza,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_307,end,einde,isigcino / isiphetho,isiphelo / isiphetho,siphetfo,isiphetho,bokhutlo,bofelo / mafelelo,qetello / pheletso,magumo,makumu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_308,enough,genoeg,ngokwanele,kwanele,ngalokwenele,aneleko,lekane,lekane,lekane,lingana,ringana,,amount,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_309,enrichment,verryking,ukwengeza / ukuthasisela,ukutyebisa / isiphuhliso,sengeto,isinonisi / isinothisi,khumiso / nonotsho / nonotsha,nontšho / kaonafatšo / kgodišo,ntlafatso,muengedzedzo,fuwisa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_310,equal,is gelyk aan / gelyk wees aan,lingana / kwenza,zilingana / zenza,lingana ne / lingana na,enza u,lekana le,e lekana le,e lekana le,lingana na / eḓana na,ringana na,symbol = / verb,amount,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_311,equal,gelyk,lingana,ngokulinganayo,-linganako,linganako,lekana,lekana,lekanang,zwi eḓana na / lingana / eḓana,ku ringana,adjective,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_312,equal amount,gelyke bedrag / gelyke hoeveelheid,inani elilinganayo / isamba esilinganayo,umyinge olinganayo / isahlulo esilinganayo,linani lelilinganako,inani elilinganako,seelotekanyo,bokaalotekano / bokaalo bja go lekana,bokalo bo lekanang,tshivhalo tshi eḓanaho / ṱhanganelo i linganaho / ṱhanganelo i eḓanaho,ntsengo wo ringana,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_313,equal distance,gelyke afstand,ibanga elilinganayo,umgama olinganayo,libanga lelilinganako,ibanga elilinganako,sekgalatekano,bokgoletekano / bokgole bja go lekana / sekgoba sa go lekana,bohole bo lekanang,tshikhala tshi eḓanaho / tshikhala tshi linganaho,mpfhuka wo ringana,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_314,equal division,gelyke verdeling,ukwehlukanisa ngokulingana,isahlulo esilinganayo,kwehlukanisa ngalokulinganako,ukuhlukanisa okulinganako,karolotekano,karolotekano / kgaoganyotekano,ho arolwa ka ho lekana,u kovhekanya hu eḓanaho / mukovho u linganaho / mukovho u eḓanaho,ku avanyisa ko ringana,,,,,,,,,,,,,,,,,,,,,,
