id,eng,afr,nso,eng_pos_or_descriptor,eng_pos_or_descriptor_info,afr_pos_or_descriptor,afr_pos_or_descriptor_info,nso_pos_or_descriptor,nso_pos_or_descriptor_info
up_glossary_general_terminology_169,quality control,gehaltebeheer,taolo ya boleng,,,,,,
up_glossary_general_terminology_170,Quality Unit review,Kwaliteitseenheid-evaluasie,Lekala la tshekatsheko ya boleng,,,,,,
up_glossary_general_terminology_171,radiographer,radiograaf,radiokrafa,,,,,,
up_glossary_general_terminology_172,Rautenbach Hall,Rautenbachsaal,Holo ya Rautenbach,,,,,,
up_glossary_general_terminology_173,Reach for a Dream Foundation,Reik na 'n Droom-stigting,Motheo wa Fihlelela Toro,,,,,,
up_glossary_general_terminology_174,reaction engineering,reaksie-ingenieurswese,boentsenere bja phetogo,,,,,,
up_glossary_general_terminology_175,real-time,intyds,nako ya nnete,,,,,,
up_glossary_general_terminology_176,Res League,Koshuisliga,Liki ya Bodulo,,,,,,
up_glossary_general_terminology_177,Research Methodology,Navorsingsmetodologie,"Thutamoruto ya Dinyakisiso/Diphatisiso, Mokgwa wa go ruta wa Dinyakisiso/Diphatisiso",,,,,,
up_glossary_general_terminology_178,Residents League,Huiseliga,Liki ya Badudi,,,,,,
up_glossary_general_terminology_179,Rhodes University,Rhodes Universiteit,Yunibesithi ya Rhodes,,,,,,
up_glossary_general_terminology_180,role player,rolspeler,motseakarolo,,,,,,
up_glossary_general_terminology_181,round table,tafelronde,tafola ya nkgokolo,,,,,,
up_glossary_general_terminology_182,Royal Society of South Africa,Koninklike Vereniging van Suid-Afrika,Lekgotla la Magoi la Afrika Borwa,,,,,,
up_glossary_general_terminology_183,SA Society for Microbiology,SA Mikrobiologiese Vereniging,Lekgotla la Afrika Borwa la Maekropayolotsi,SASM,,SASM,,,
up_glossary_general_terminology_184,SAAHE,SAAHE,SAAHE,SA Association of Health Educationalists,,SA Vereniging van Gesondheidsopvoeders,,Lekgotla la Afrika Borwa la Dirutegi ta Maphelo,
up_glossary_general_terminology_185,safekeeping,veilige bewaring,peopolokego,,,,,,
up_glossary_general_terminology_186,SAICA,SAIGR,SAICA,SA Institute for Chartered Accountants,,SA Instituut vir Geoktrooieerde Rekenmeesters,,Institute ya Afrika Borwa ya Dibalamatlotlo,
up_glossary_general_terminology_187,Save the date,Teken die datum aan,O se lebale letsati le,,,,,,
up_glossary_general_terminology_188,scroll down,Kyk laer af/Rol af ondertoe,skrolela fase/ go skrolela fase,Please,,asseblief,,Ka kgopelo / O kgopelwa,
up_glossary_general_terminology_189,Scientific Committee on Antarctic Research,Wetenskaplike Komitee oor Navorsing in Antarktika,Komiti ya Saense ka ga Dinyakisito tsa Anthakthiki,SCAR,,SCAR,,,
up_glossary_general_terminology_190,Season's greetings,Feestydgroete,Madume a sehla,,,,,,
up_glossary_general_terminology_191,Secretary of the Convocation,Sekretaris van die Konvokasie,Mongwaledi wa Mohlakano,,,,,,
up_glossary_general_terminology_192,Sefako Makgatho Health Sciences University,Sefako Makgatho Gesondheidswetenskappe Universiteit,Yunibesithi ya Disaense tsa Maphelo ya Sefako Makgatho,,,,,,
up_glossary_general_terminology_193,settlement agreement,skikkingsooreenkoms,tumelelano ya tefo,,,,,,
up_glossary_general_terminology_194,Soccer,Sokker,Kgwele,not football,"AmaTuks is the University of Pretoria Football Club, but they play soccer",nie voetbal,AmaTuks is die Universiteit van Pretoria se Sokkerklub,e sego kgwele ya maoto,"AmaTuks ke Sehlopha sa Kgwele ya Maoto sa Yunibesithi ya Pretoria, eupša ba bapala kgwele"
up_glossary_general_terminology_195,socio-economic,sosio-ekonomies,ekonomi ya leago,,,,,,
up_glossary_general_terminology_196,South African Agency for Science and Technology Advancement,Suid-Afrikaanse Agentskap vir Wetenskap- en Tegnologiebevordering,Mokgatlo wa Afrika Borwa wa Tsweletsopele ya Saense le Theknoloti,SAASTA,,SAAWTB,,,
up_glossary_general_terminology_197,South African Association for the Advancement of Science,Suid-Afrikaanse Vereniging vir die Bevordering van Wetenskap,Lekgotla la/Mokgatlo wa Afrika Borwa la Tsweletsopele ya Saense,,,,,,
up_glossary_general_terminology_198,Southern Africa,Suider-Afrika,Borwa bja Afrika,,,,,,
up_glossary_general_terminology_199,Stellenbosch University,Universiteit Stellenbosch,Yunibesithi ya Stellenbosch,,,,,,
up_glossary_general_terminology_200,streams,strome,dithuto,,,,,,
up_glossary_general_terminology_201,taphonomy,tafonomie,tafonomi,,,,,,
up_glossary_general_terminology_202,task team,taakspan,sehlophatshomo,,,,,,
up_glossary_general_terminology_203,teaching,onderrig,go ruta,,,,,,
up_glossary_general_terminology_204,teaching and learning,onderrig en leer,go ruta le go ithuta,,,,,,
up_glossary_general_terminology_205,teaching practice,praktiese onderwys,tiriso ya go ruta,,,,,,
up_glossary_general_terminology_206,The Network: TUFH,The Network: TUFH,The Network: TUFH,The Network towards Unity and Health,,The Network towards Unity and Health,,The Network towards Unity and Health,
up_glossary_general_terminology_207,toll-free,tolvry,mogala wa go se lefelwe,,,,,,
up_glossary_general_terminology_208,town and regional planning,stads- en streekbeplanning,peakanyo ya toropo le selete,,,,,,
up_glossary_general_terminology_209,Tshwane University of Technology,Tshwane Universiteit van Tegnologie,Yunibesithi ya Theknoloti ya Tshwane,,,,,,
up_glossary_general_terminology_210,Tuks Camerata,Tuks Camerata,Tuks Camerata,,,,,,
up_glossary_general_terminology_211,Tuks u/20 Varsity Cup Young Guns Competition,Tuks o/20 Varsitybeker Young Guns-kompetisie,Phadiano ya Sebjana sa Yunibesithi ya Tuks u/20 sa Young Guns,,,,,,
up_glossary_general_terminology_212,TUKSFM Woolly Winter Blanket Collection,TUKSFM 'Woolly Vinter'-kombersinsameling,Kgobokanyo /Kgoboketso ya Mapai a TUKSFM 'Wooly Winter',,,,,,
up_glossary_general_terminology_213,ubuntu,ubuntu,ubuntu,no '/',,geen '/',,nomoro '/',
up_glossary_general_terminology_214,"UN Special Rapporteur on Extrajudicial, Summary or Arbitrary Executions","VN Spesiale Rapporteur oor Buiteregtelike, Summiere of Arbitrêre Teregstellings","Rapporteur ya Go ikgetha ya UN ka ga Go se be molaong, Kakareto goba Diphethagat'so ta Sewelo",,,,,,
up_glossary_general_terminology_215,universities of technology,universiteite van tegnologie,diyunibesithi ta theknoloti,,,,,,
up_glossary_general_terminology_216,University of Cape Town,Universiteit van Kaapstad,Yunibesithi ya Cape Town,,,,,,
up_glossary_general_terminology_217,University of Fort Hare,Universiteit van Fort Hare,Yunibesithi ya Fort Hare,,,,,,
up_glossary_general_terminology_218,University of Johannesburg,Universiteit van Johannesburg,Yunibesithi ya Johannesburg,,,,,,
up_glossary_general_terminology_219,University of KwaZulu-Natal,Universiteit van KwaZulu-Natal,Yunibesithi ya KwaZulu-Natal,,,,,,
up_glossary_general_terminology_220,University of Limpopo,Universiteit van Limpopo,Yunibesithi ya Limpopo,,,,,,
up_glossary_general_terminology_221,University of Namibia,Universiteit van Namibie,Yunibesithi ya Namibia,,,,,,
up_glossary_general_terminology_222,University of Pretoria,Universiteit van Pretoria,Yunibesithi ya Pretoria,,,,,,
up_glossary_general_terminology_223,University of Pretoria Jacaranda Childrens Choir,Universiteit van Pretoria Jakaranda Kinderkoor,Khwaere ya Bana ya Jacaranda ya Yunibesithi ya Pretoria,,,,,,
up_glossary_general_terminology_224,University of South Africa,Universiteit van Suid-Afrika,Yunibesithi ya Afrika Borwa,,,,,,
up_glossary_general_terminology_225,University of the Free State,Universiteit van die Vrystaat,Yunibesithi ya Free State,,,,,,
up_glossary_general_terminology_226,University of the Western Cape,Universiteit van Wes-Kaapland,Yunibesithi ya Western Cape,,,,,,
up_glossary_general_terminology_227,University of the Witwatersrand,Universiteit van die Witwatersrand,Yunibesithi ya Witwatersrand,,,,,,
up_glossary_general_terminology_228,University of Venda for Science and Technology,Universiteit van Venda vir Wetenskap en Tegnologie,Yunibesithi ya Venda ya Saense le Theknoloti,,,,,,
up_glossary_general_terminology_229,University of Zululand,Universiteit van Zoeloeland,Yunibesithi ya Zululand,,,,,,
up_glossary_general_terminology_230,UP International Students Day,UP Dag vir Internasionale Studente,Letsati la Baithuti la Ditshabatshaba la Up,,,,,,
up_glossary_general_terminology_231,UP Tuks 1,UP-Tuks 1,UP Tuks 1,,,,,,
up_glossary_general_terminology_232,Vaal University for Technology,Vaal Universiteit van Tegnologie,Yunibesithi ya Theknoloti ya Vaal,,,,,,
up_glossary_general_terminology_233,Varsity Athletics meet,Varsity Atletiekreeks,Mohlakano wa Diatletiki tsa Yunibesithi,,,,,,
up_glossary_general_terminology_234,Varsity Athletics Series,Varsity Atletiekbyeenkoms,Mohlwaela wa Diatletiki tsa Yunibesithi,,,,,,
up_glossary_general_terminology_235,Varsity Cup Competition,Varsitybeker-kompetisie,Phadiano ya Sebjana sa Yunibesithi,,,,,,
up_glossary_general_terminology_236,Varsity Sports Football,Varsity Sports-sokker,Dipapadi tsa Kgwele ya Maoto tsa Yunibesithi,not to be confused with Varsity Cup,,nie verwar met Varsitybeker nie,,e se gakantshwe le Sebjana sa Yunibesithi,
up_glossary_general_terminology_237,Venue,Lokaal/Plek,Lefelo,,,,,,
up_glossary_general_terminology_238,Walten Sisulu University,Walter Sisulu Universiteit,Yunibesithi ya Walter Sisulu,,,,,,
up_glossary_general_terminology_239,wellness champion,welstandsvoorstaander,nkgwete ya go phela gabotse,,,,,,
up_glossary_general_terminology_240,WiFi,WiFi,WiFi,,,,,,
up_glossary_general_terminology_241,Woolly Winter Blanket Appeal,"""Woolly Winter' -kombersinsameling",Boipiletšo bja Mapai a 'Woolly Winter',,,,,,
up_glossary_general_terminology_242,Workshop,Werksessie,Lefelo la go somela,,,,,,
up_glossary_general_terminology_243,workshop,werksessie of slypskool,tlhahlo,,,nie werkwinkel,,,
up_glossary_general_terminology_244,World Human Rights Moot Court Competition,Wêreld Menseregte-skynhofkompetisie,Phadisano ya Kgorotsheko yeo e Akantswego ya Ditokelo tsa Batho ya Lefase,,,,,,
up_glossary_general_terminology_245,World Organisation for Animal Health,Wêreldorganisasie vir Dieregesondheid,Mokgatlo wa Lefase wa Maphelo a Diphoofolo,OIE,,OIE,,OIE,
up_glossary_general_terminology_246,xenophobia,xenofobie,xenofobia/lehloyo la bafaladi,,,,,,
up_glossary_general_terminology_247,Yale Law School,Yale-regskool,Sekolo sa Molao sa Yale,,,,,,
up_glossary_general_terminology_248,Year-end function,Jaareindfunksie,Moletlo wa mafelelo a ngwaga,,,,,,
up_glossary_general_terminology_249,Zoological Society of Southern Africa,Dierkundevereniging van Suider-Afrika,Lekgotla la Zooloti la Borwa bja Afrika,,,,,,
up_glossary_onderstepoort_campus_0,Anatomy,Anatomie,,Onderstepoort,Anatomy and Physiology,Onderstepoort,Anatomie en Fisiologie,,
up_glossary_onderstepoort_campus_1,"Animal Experimental Unit No 1, 2, 3, 4, 5","Proefdiereenheid Nr 1, 2, 3, 4, 5",,Onderstepoort,"Veterinary Science: Administration, Ovaru/Ovane",Onderstepoort,"Veeartsenykunde: Administrasie, Ovaru/Ovane",,
up_glossary_onderstepoort_campus_2,Arnold Theiler,Arnold Theiler,,Onderstepoort,"Director: Information Technology, Investment Management, Minolta, Onderstepoort Cafeteria, Student Health Services, Veterinary Science Library, Veterinary Science: Administration",Onderstepoort,"Direkteur: Inligtingtegnologie, Beleggingsbestuur, Minolta, Onderstepoortkafeteria, Studentegesondheidsdienste, Veeartsenykundebiblioteek, Veeartsenykunde: Administrasie",,
up_glossary_onderstepoort_campus_3,Change rooms,Kleedkamers,,Onderstepoort,Veterinary Science: Administration,Onderstepoort,Veeartsenykunde: Administrasie,,
up_glossary_onderstepoort_campus_4,Dog and cat kennels,Honde- en kathokke,,Onderstepoort,Onderstepoort Teaching Animal Unit,Onderstepoort,Onderstepoort-onderrigdiereenheid,,
up_glossary_onderstepoort_campus_5,Equine Research Unit No 1,Perdenavorsingseenheid Nr 1,,Onderstepoort,Equine Research Centre,Onderstepoort,Perdenavorsingsentrum,,
up_glossary_onderstepoort_campus_6,Faculty Building,Fakulteitsgebou,,Ethology and Physiology / Onderstepoort,"Anatomy and Physiology, Animal Production and Ethology, Blood-group Laboratory, Department of Companion Animal Clinical Studies, Director: Information Technology Services, DNA Laboratory, Facilities Management: Maintenance Services, Plant Science",Etologie en Fisiologie / Onderstepoort,"Anatomie en Fisiologie, Diereproduksie en Etologie, Bloedgroeplaboratorium, Departement Geselskapdier, Kliniese Studies, Direkteur: Inligtingtegnologie, DNA-laboratorium, Fasiliteitebestuur: Onderhouds-dienste, Plantkunde",,
up_glossary_onderstepoort_campus_7,Faculty workshop,Fakulteitswerkswinkel,,Onderstepoort,Veterinary Science: Administration,Onderstepoort,Veeartsenykunde: Administrasie,,
up_glossary_onderstepoort_campus_8,"Feed stores 3, 4","Voerstore 3, 4",,Onderstepoort,"Onderstepoort Cafeteria, Onderstepoort Teaching Animal Unit, Veterinary Science: Administration",Onderstepoort,"Onderstepoort-kafeteria, Onderstepoort-onderrigdiereenheid, Veeartsenykunde: Administrasie",,
up_glossary_onderstepoort_campus_9,Feeding store,Voerskuur,,Onderstepoort,Onderstepoort Teaching Animal Unit,Onderstepoort,Onderstepoort-onderrigdiereenheid,,
up_glossary_onderstepoort_campus_10,Formalin store,Formalienberging,,Onderstepoort,Anatomy and Physiology,Onderstepoort,Anatomie en Fisiologie,,
up_glossary_onderstepoort_campus_11,Garage,Voertuigstoor,,Onderstepoort,"Facilities Management: Maintenance Services, Veterinary Science: Administration",Onderstepoort,"Fasiliteitebestuur: Onderhouds-dienste, Veeartsenykunde: Administrasie",,
up_glossary_onderstepoort_campus_12,Incinerator,Verbrander,,Onderstepoort,Veterinary Science: Administration,Onderstepoort,Veeartsenykunde: Administrasie,,
up_glossary_onderstepoort_campus_13,Milk foyer,Melkportaal,,Onderstepoort,Onderstepoort Teaching Animal Unit,Onderstepoort,Onderstepoort-onderrigdiereenheid,,
up_glossary_onderstepoort_campus_14,Onderstepoort Veterinary Animal Hospital,Onderstepoort Veeartsenykundige Dierehospitaal,,OVAH / Onderstepoort,"Department of Companion Animal, Clinical Studies, Director: Information Technology, Eye Clinic (Ophthalmology VAH), Fancy Bird Clinic, Production Animal Studies, Tooth Clinic (VAH), Onderstepoort Veterinary, Academic Hospital, Veterinary Wildlife Unit",OVAH / Onderstepoort,"Departement Geselskapdier, Kliniese Studies, Direkteur: Inligtingtegnologie, Oogkliniek (Oftalmologie VAH), Siervoëlkliniek, Produksiedierstudies, Tandkliniek (VAH), Onderstepoort- Veeartsenykundige, Akademiese Hospitaal, Veeartsenykundige Wildlewe-eenheid",,
up_glossary_onderstepoort_campus_15,Paraclinical,Paraklinies,,Onderstepoort,"Education Media, Equine Research Centre,Ovaru/Ovane, P+T Laboratory Department, Paraclinical Sciences Pharmacology: DPCS, Residence Affairs and Accommodation Toxicology: DPCS, Veterinary Tropical Diseases, Vigilance Centre DPCS, VRA Laboratory:DPCS",Onderstepoort,"Onderrigmedia, Perdenavorsingsentrum, Ovaru/Ovane, P+T Laboratoriumdepartement, Parakliniese Wetenskappe, Farmakologie: DPCS Koshuisaangeleenthede en Akkommodasie, Toksikologie: DPCS, Veterinêre Tropiese Siektes, Waaksaamheidsentrum DPCS, VRA-laboratorium: DPCS",,
up_glossary_onderstepoort_campus_16,Pathology,Patologie,,Onderstepoort,"Milk Unit, Paraclinical Sciences, Pathology Laboratory: DPCS, Pathology: DPCS Building, Veterinary Public Health (DPCS)",Onderstepoort,"Melkeenheid, Parakliniese Wetenskappe, Patologielaboratorium: DPCS, Patologie: DPCS-gebou, Veeartsenykundige Openbare Gesondheid ( DPCS)",,
up_glossary_onderstepoort_campus_17,Pathology Stable,Patologiestal,,Onderstepoort,Veterinary Science: Administration,Onderstepoort,Veeartsenykunde: Administrasie,,
up_glossary_onderstepoort_campus_18,Pavilion,Pawiljoen,,Onderstepoort,Onderstepoort Teaching Animal Unit,Onderstepoort,Onderstepoort-onderrigdiereenheid,,
up_glossary_onderstepoort_campus_19,Production Animal Studies,Produksiedierstudies,,Onderstepoort,"Veterinary Tropical Diseases, Production Animal Studies, Herd Health, Poultry Reference Laboratories, Director: Information Technology, Veterinary Science: Administration Epidemiology",Onderstepoort,"Veterinêre Tropiese Siektes, Produksiedierstudies, Kuddegesondheid, Pluimvee-verwysingslaboratoriums, Direkteur: Inligtingtegnologie, Veeartsenykunde: Administrasie Epidemiologie",,
up_glossary_onderstepoort_campus_20,Sheep and cattle stables,Skaap- en beesstalle,,Onderstepoort,"Blood-group Laboratory, Onderstepoort Teaching Animal Unit, Veterinary Science: Administration",Onderstepoort,"Bloedgroeplaboratorium, Onderstepoort-onderrigdiereenheid, Veeartsenykunde: Administrasie",,
up_glossary_onderstepoort_campus_21,Site Building,Terreingebou,,Onderstepoort,Facilities Management and Administration,Onderstepoort,Fasiliteitebestuur en Administrasie,,
up_glossary_onderstepoort_campus_22,Squash courts,Muurbalbane,,Onderstepoort,Sports Research TuksSport,Onderstepoort,Sportnavorsing TuksSport,,
up_glossary_onderstepoort_campus_23,Veterinary Science residence parents' house,Veeartsenykunde-koshuisouerswoning,,Onderstepoort,Staff houses,Onderstepoort,Personeelhuise,,
up_glossary_onderstepoort_campus_24,Veterinary Science: Student Club House,Veeartsenykunde: Studenteklubhuis,,Onderstepoort,Veterinary Science: Administration,Onderstepoort,Veeartsenykunde: Administrasie,,
up_glossary_campus_0,Administration,Administrasie,,Groenkloof,Department of Enrolment and Student Administration (DESA) Education General Facilities Management Postal Services Security Services Unit for Distance Education,Groenkloof,Departement Toelating en Studenteadministrasie Opvoedkunde Algemeen Fasiliteitebestuur Posdienste Veiligheidsdienste Eenheid vir Afstandsonderrig,,"Kgoro ya Ngwadiso le Taolo ya
Baithuti (DESA)
Thuto ya Kakareto
Taolo ya Dinolofati
Ditirelo tsa Poso
Ditirelo tsa Tshireletso
Lekala la Thuto ya Kgole"
